"Year","Month","Day","Tmax","Tmin","JDay","Hour","Temp"
2000,10,28,13.4,10.4,302,13,13.32
2000,10,28,13.4,10.4,302,14,13.4
2000,10,28,13.4,10.4,302,15,13.32
2000,10,28,13.4,10.4,302,16,13.1
2000,10,28,13.4,10.4,302,17,12.74
2000,10,28,13.4,10.4,302,18,11.45
2000,10,28,13.4,10.4,302,19,10.7
2000,10,28,13.4,10.4,302,20,10.16
2000,10,28,13.4,10.4,302,21,9.75
2000,10,28,13.4,10.4,302,22,9.41
2000,10,28,13.4,10.4,302,23,9.12
2000,10,29,13.3,7.7,303,0,8.77
2000,10,29,13.3,7.7,303,1,8.55
2000,10,29,13.3,7.7,303,2,8.35
2000,10,29,13.3,7.7,303,3,8.17
2000,10,29,13.3,7.7,303,4,8
2000,10,29,13.3,7.7,303,5,7.85
2000,10,29,13.3,7.7,303,6,7.7
2000,10,29,13.3,7.7,303,7,7.57
2000,10,29,13.3,7.7,303,8,8.91
2000,10,29,13.3,7.7,303,9,10.1
2000,10,29,13.3,7.7,303,10,11.17
2000,10,29,13.3,7.7,303,11,12.07
2000,10,29,13.3,7.7,303,12,12.74
2000,10,29,13.3,7.7,303,13,13.16
2000,10,29,13.3,7.7,303,14,13.3
2000,10,29,13.3,7.7,303,15,13.16
2000,10,29,13.3,7.7,303,16,12.74
2000,10,29,13.3,7.7,303,17,12.03
2000,10,29,13.3,7.7,303,18,10.76
2000,10,29,13.3,7.7,303,19,10.01
2000,10,29,13.3,7.7,303,20,9.48
2000,10,29,13.3,7.7,303,21,9.06
2000,10,29,13.3,7.7,303,22,8.72
2000,10,29,13.3,7.7,303,23,8.43
2000,10,30,13.8,7,304,0,8.09
2000,10,30,13.8,7,304,1,7.86
2000,10,30,13.8,7,304,2,7.66
2000,10,30,13.8,7,304,3,7.47
2000,10,30,13.8,7,304,4,7.31
2000,10,30,13.8,7,304,5,7.15
2000,10,30,13.8,7,304,6,7.01
2000,10,30,13.8,7,304,7,6.88
2000,10,30,13.8,7,304,8,8.43
2000,10,30,13.8,7,304,9,9.89
2000,10,30,13.8,7,304,10,11.2
2000,10,30,13.8,7,304,11,12.29
2000,10,30,13.8,7,304,12,13.11
2000,10,30,13.8,7,304,13,13.63
2000,10,30,13.8,7,304,14,13.8
2000,10,30,13.8,7,304,15,13.63
2000,10,30,13.8,7,304,16,13.11
2000,10,30,13.8,7,304,17,12.23
2000,10,30,13.8,7,304,18,10.98
2000,10,30,13.8,7,304,19,10.23
2000,10,30,13.8,7,304,20,9.69
2000,10,30,13.8,7,304,21,9.28
2000,10,30,13.8,7,304,22,8.94
2000,10,30,13.8,7,304,23,8.65
2000,10,31,11.7,7.2,305,0,8.3
2000,10,31,11.7,7.2,305,1,8.07
2000,10,31,11.7,7.2,305,2,7.87
2000,10,31,11.7,7.2,305,3,7.68
2000,10,31,11.7,7.2,305,4,7.51
2000,10,31,11.7,7.2,305,5,7.36
2000,10,31,11.7,7.2,305,6,7.21
2000,10,31,11.7,7.2,305,7,7.08
2000,10,31,11.7,7.2,305,8,8.12
2000,10,31,11.7,7.2,305,9,9.09
2000,10,31,11.7,7.2,305,10,9.96
2000,10,31,11.7,7.2,305,11,10.69
2000,10,31,11.7,7.2,305,12,11.24
2000,10,31,11.7,7.2,305,13,11.58
2000,10,31,11.7,7.2,305,14,11.7
2000,10,31,11.7,7.2,305,15,11.58
2000,10,31,11.7,7.2,305,16,11.24
2000,10,31,11.7,7.2,305,17,10.55
2000,10,31,11.7,7.2,305,18,9.06
2000,10,31,11.7,7.2,305,19,8.16
2000,10,31,11.7,7.2,305,20,7.52
2000,10,31,11.7,7.2,305,21,7.01
2000,10,31,11.7,7.2,305,22,6.6
2000,10,31,11.7,7.2,305,23,6.25
2000,11,1,11.5,4.5,306,0,5.83
2000,11,1,11.5,4.5,306,1,5.55
2000,11,1,11.5,4.5,306,2,5.31
2000,11,1,11.5,4.5,306,3,5.08
2000,11,1,11.5,4.5,306,4,4.88
2000,11,1,11.5,4.5,306,5,4.69
2000,11,1,11.5,4.5,306,6,4.52
2000,11,1,11.5,4.5,306,7,4.36
2000,11,1,11.5,4.5,306,8,5.9
2000,11,1,11.5,4.5,306,9,7.41
2000,11,1,11.5,4.5,306,10,8.78
2000,11,1,11.5,4.5,306,11,9.92
2000,11,1,11.5,4.5,306,12,10.78
2000,11,1,11.5,4.5,306,13,11.32
2000,11,1,11.5,4.5,306,14,11.5
2000,11,1,11.5,4.5,306,15,11.32
2000,11,1,11.5,4.5,306,16,10.78
2000,11,1,11.5,4.5,306,17,9.8
2000,11,1,11.5,4.5,306,18,8.49
2000,11,1,11.5,4.5,306,19,7.69
2000,11,1,11.5,4.5,306,20,7.11
2000,11,1,11.5,4.5,306,21,6.66
2000,11,1,11.5,4.5,306,22,6.29
2000,11,1,11.5,4.5,306,23,5.98
2000,11,2,14.2,4.4,307,0,5.6
2000,11,2,14.2,4.4,307,1,5.35
2000,11,2,14.2,4.4,307,2,5.13
2000,11,2,14.2,4.4,307,3,4.93
2000,11,2,14.2,4.4,307,4,4.75
2000,11,2,14.2,4.4,307,5,4.58
2000,11,2,14.2,4.4,307,6,4.42
2000,11,2,14.2,4.4,307,7,4.28
2000,11,2,14.2,4.4,307,8,6.3
2000,11,2,14.2,4.4,307,9,8.43
2000,11,2,14.2,4.4,307,10,10.36
2000,11,2,14.2,4.4,307,11,11.97
2000,11,2,14.2,4.4,307,12,13.19
2000,11,2,14.2,4.4,307,13,13.94
2000,11,2,14.2,4.4,307,14,14.2
2000,11,2,14.2,4.4,307,15,13.94
2000,11,2,14.2,4.4,307,16,13.19
2000,11,2,14.2,4.4,307,17,11.82
2000,11,2,14.2,4.4,307,18,10.2
2000,11,2,14.2,4.4,307,19,9.2
2000,11,2,14.2,4.4,307,20,8.49
2000,11,2,14.2,4.4,307,21,7.93
2000,11,2,14.2,4.4,307,22,7.47
2000,11,2,14.2,4.4,307,23,7.08
2000,11,3,11.1,5.1,308,0,6.61
2000,11,3,11.1,5.1,308,1,6.3
2000,11,3,11.1,5.1,308,2,6.02
2000,11,3,11.1,5.1,308,3,5.77
2000,11,3,11.1,5.1,308,4,5.54
2000,11,3,11.1,5.1,308,5,5.33
2000,11,3,11.1,5.1,308,6,5.13
2000,11,3,11.1,5.1,308,7,4.95
2000,11,3,11.1,5.1,308,8,6.23
2000,11,3,11.1,5.1,308,9,7.54
2000,11,3,11.1,5.1,308,10,8.73
2000,11,3,11.1,5.1,308,11,9.72
2000,11,3,11.1,5.1,308,12,10.47
2000,11,3,11.1,5.1,308,13,10.94
2000,11,3,11.1,5.1,308,14,11.1
2000,11,3,11.1,5.1,308,15,10.94
2000,11,3,11.1,5.1,308,16,10.47
2000,11,3,11.1,5.1,308,17,9.57
2000,11,3,11.1,5.1,308,18,8.43
2000,11,3,11.1,5.1,308,19,7.73
2000,11,3,11.1,5.1,308,20,7.22
2000,11,3,11.1,5.1,308,21,6.82
2000,11,3,11.1,5.1,308,22,6.49
2000,11,3,11.1,5.1,308,23,6.22
2000,11,4,10.3,4.8,309,0,5.88
2000,11,4,10.3,4.8,309,1,5.66
2000,11,4,10.3,4.8,309,2,5.46
2000,11,4,10.3,4.8,309,3,5.28
2000,11,4,10.3,4.8,309,4,5.12
2000,11,4,10.3,4.8,309,5,4.97
2000,11,4,10.3,4.8,309,6,4.83
2000,11,4,10.3,4.8,309,7,4.7
2000,11,4,10.3,4.8,309,8,5.8
2000,11,4,10.3,4.8,309,9,7.02
2000,11,4,10.3,4.8,309,10,8.11
2000,11,4,10.3,4.8,309,11,9.03
2000,11,4,10.3,4.8,309,12,9.72
2000,11,4,10.3,4.8,309,13,10.15
2000,11,4,10.3,4.8,309,14,10.3
2000,11,4,10.3,4.8,309,15,10.15
2000,11,4,10.3,4.8,309,16,9.72
2000,11,4,10.3,4.8,309,17,8.88
2000,11,4,10.3,4.8,309,18,7.89
2000,11,4,10.3,4.8,309,19,7.28
2000,11,4,10.3,4.8,309,20,6.83
2000,11,4,10.3,4.8,309,21,6.48
2000,11,4,10.3,4.8,309,22,6.2
2000,11,4,10.3,4.8,309,23,5.95
2000,11,5,9.7,4.7,310,0,5.65
2000,11,5,9.7,4.7,310,1,5.46
2000,11,5,9.7,4.7,310,2,5.29
2000,11,5,9.7,4.7,310,3,5.13
2000,11,5,9.7,4.7,310,4,4.98
2000,11,5,9.7,4.7,310,5,4.85
2000,11,5,9.7,4.7,310,6,4.73
2000,11,5,9.7,4.7,310,7,4.61
2000,11,5,9.7,4.7,310,8,5.58
2000,11,5,9.7,4.7,310,9,6.69
2000,11,5,9.7,4.7,310,10,7.69
2000,11,5,9.7,4.7,310,11,8.54
2000,11,5,9.7,4.7,310,12,9.17
2000,11,5,9.7,4.7,310,13,9.57
2000,11,5,9.7,4.7,310,14,9.7
2000,11,5,9.7,4.7,310,15,9.57
2000,11,5,9.7,4.7,310,16,9.17
2000,11,5,9.7,4.7,310,17,8.41
2000,11,5,9.7,4.7,310,18,7.59
2000,11,5,9.7,4.7,310,19,7.07
2000,11,5,9.7,4.7,310,20,6.7
2000,11,5,9.7,4.7,310,21,6.41
2000,11,5,9.7,4.7,310,22,6.16
2000,11,5,9.7,4.7,310,23,5.96
2000,11,6,10,4.9,311,0,5.71
2000,11,6,10,4.9,311,1,5.54
2000,11,6,10,4.9,311,2,5.4
2000,11,6,10,4.9,311,3,5.26
2000,11,6,10,4.9,311,4,5.14
2000,11,6,10,4.9,311,5,5.03
2000,11,6,10,4.9,311,6,4.93
2000,11,6,10,4.9,311,7,4.83
2000,11,6,10,4.9,311,8,5.77
2000,11,6,10,4.9,311,9,6.91
2000,11,6,10,4.9,311,10,7.94
2000,11,6,10,4.9,311,11,8.8
2000,11,6,10,4.9,311,12,9.46
2000,11,6,10,4.9,311,13,9.86
2000,11,6,10,4.9,311,14,10
2000,11,6,10,4.9,311,15,9.86
2000,11,6,10,4.9,311,16,9.46
2000,11,6,10,4.9,311,17,8.74
2000,11,6,10,4.9,311,18,8.1
2000,11,6,10,4.9,311,19,7.71
2000,11,6,10,4.9,311,20,7.41
2000,11,6,10,4.9,311,21,7.18
2000,11,6,10,4.9,311,22,6.99
2000,11,6,10,4.9,311,23,6.83
2000,11,7,10.3,6,312,0,6.64
2000,11,7,10.3,6,312,1,6.51
2000,11,7,10.3,6,312,2,6.39
2000,11,7,10.3,6,312,3,6.29
2000,11,7,10.3,6,312,4,6.19
2000,11,7,10.3,6,312,5,6.1
2000,11,7,10.3,6,312,6,6.02
2000,11,7,10.3,6,312,7,5.95
2000,11,7,10.3,6,312,8,6.71
2000,11,7,10.3,6,312,9,7.68
2000,11,7,10.3,6,312,10,8.55
2000,11,7,10.3,6,312,11,9.28
2000,11,7,10.3,6,312,12,9.84
2000,11,7,10.3,6,312,13,10.18
2000,11,7,10.3,6,312,14,10.3
2000,11,7,10.3,6,312,15,10.18
2000,11,7,10.3,6,312,16,9.84
2000,11,7,10.3,6,312,17,9.25
2000,11,7,10.3,6,312,18,8.78
2000,11,7,10.3,6,312,19,8.48
2000,11,7,10.3,6,312,20,8.26
2000,11,7,10.3,6,312,21,8.09
2000,11,7,10.3,6,312,22,7.95
2000,11,7,10.3,6,312,23,7.83
2000,11,8,9.8,7.2,313,0,7.68
2000,11,8,9.8,7.2,313,1,7.58
2000,11,8,9.8,7.2,313,2,7.5
2000,11,8,9.8,7.2,313,3,7.42
2000,11,8,9.8,7.2,313,4,7.35
2000,11,8,9.8,7.2,313,5,7.28
2000,11,8,9.8,7.2,313,6,7.22
2000,11,8,9.8,7.2,313,7,7.16
2000,11,8,9.8,7.2,313,8,7.62
2000,11,8,9.8,7.2,313,9,8.2
2000,11,8,9.8,7.2,313,10,8.73
2000,11,8,9.8,7.2,313,11,9.18
2000,11,8,9.8,7.2,313,12,9.52
2000,11,8,9.8,7.2,313,13,9.73
2000,11,8,9.8,7.2,313,14,9.8
2000,11,8,9.8,7.2,313,15,9.73
2000,11,8,9.8,7.2,313,16,9.52
2000,11,8,9.8,7.2,313,17,8.91
2000,11,8,9.8,7.2,313,18,8.11
2000,11,8,9.8,7.2,313,19,7.6
2000,11,8,9.8,7.2,313,20,7.23
2000,11,8,9.8,7.2,313,21,6.93
2000,11,8,9.8,7.2,313,22,6.69
2000,11,8,9.8,7.2,313,23,6.48
2000,11,9,11.1,5.4,314,0,6.22
2000,11,9,11.1,5.4,314,1,6.06
2000,11,9,11.1,5.4,314,2,5.91
2000,11,9,11.1,5.4,314,3,5.78
2000,11,9,11.1,5.4,314,4,5.65
2000,11,9,11.1,5.4,314,5,5.54
2000,11,9,11.1,5.4,314,6,5.43
2000,11,9,11.1,5.4,314,7,5.34
2000,11,9,11.1,5.4,314,8,6.28
2000,11,9,11.1,5.4,314,9,7.57
2000,11,9,11.1,5.4,314,10,8.74
2000,11,9,11.1,5.4,314,11,9.73
2000,11,9,11.1,5.4,314,12,10.48
2000,11,9,11.1,5.4,314,13,10.94
2000,11,9,11.1,5.4,314,14,11.1
2000,11,9,11.1,5.4,314,15,10.94
2000,11,9,11.1,5.4,314,16,10.48
2000,11,9,11.1,5.4,314,17,9.34
2000,11,9,11.1,5.4,314,18,8.06
2000,11,9,11.1,5.4,314,19,7.25
2000,11,9,11.1,5.4,314,20,6.65
2000,11,9,11.1,5.4,314,21,6.17
2000,11,9,11.1,5.4,314,22,5.78
2000,11,9,11.1,5.4,314,23,5.44
2000,11,10,9.1,3.7,315,0,5.04
2000,11,10,9.1,3.7,315,1,4.77
2000,11,10,9.1,3.7,315,2,4.53
2000,11,10,9.1,3.7,315,3,4.31
2000,11,10,9.1,3.7,315,4,4.11
2000,11,10,9.1,3.7,315,5,3.93
2000,11,10,9.1,3.7,315,6,3.76
2000,11,10,9.1,3.7,315,7,3.6
2000,11,10,9.1,3.7,315,8,4.5
2000,11,10,9.1,3.7,315,9,5.73
2000,11,10,9.1,3.7,315,10,6.85
2000,11,10,9.1,3.7,315,11,7.79
2000,11,10,9.1,3.7,315,12,8.51
2000,11,10,9.1,3.7,315,13,8.95
2000,11,10,9.1,3.7,315,14,9.1
2000,11,10,9.1,3.7,315,15,8.95
2000,11,10,9.1,3.7,315,16,8.51
2000,11,10,9.1,3.7,315,17,7.57
2000,11,10,9.1,3.7,315,18,6.68
2000,11,10,9.1,3.7,315,19,6.11
2000,11,10,9.1,3.7,315,20,5.69
2000,11,10,9.1,3.7,315,21,5.35
2000,11,10,9.1,3.7,315,22,5.07
2000,11,10,9.1,3.7,315,23,4.84
2000,11,11,9.1,3.6,316,0,4.55
2000,11,11,9.1,3.6,316,1,4.36
2000,11,11,9.1,3.6,316,2,4.19
2000,11,11,9.1,3.6,316,3,4.04
2000,11,11,9.1,3.6,316,4,3.9
2000,11,11,9.1,3.6,316,5,3.77
2000,11,11,9.1,3.6,316,6,3.65
2000,11,11,9.1,3.6,316,7,3.53
2000,11,11,9.1,3.6,316,8,4.39
2000,11,11,9.1,3.6,316,9,5.65
2000,11,11,9.1,3.6,316,10,6.79
2000,11,11,9.1,3.6,316,11,7.76
2000,11,11,9.1,3.6,316,12,8.49
2000,11,11,9.1,3.6,316,13,8.95
2000,11,11,9.1,3.6,316,14,9.1
2000,11,11,9.1,3.6,316,15,8.95
2000,11,11,9.1,3.6,316,16,8.49
2000,11,11,9.1,3.6,316,17,7.51
2000,11,11,9.1,3.6,316,18,6.6
2000,11,11,9.1,3.6,316,19,6.01
2000,11,11,9.1,3.6,316,20,5.57
2000,11,11,9.1,3.6,316,21,5.22
2000,11,11,9.1,3.6,316,22,4.93
2000,11,11,9.1,3.6,316,23,4.69
2000,11,12,12.1,3.4,317,0,4.39
2000,11,12,12.1,3.4,317,1,4.19
2000,11,12,12.1,3.4,317,2,4.02
2000,11,12,12.1,3.4,317,3,3.86
2000,11,12,12.1,3.4,317,4,3.71
2000,11,12,12.1,3.4,317,5,3.58
2000,11,12,12.1,3.4,317,6,3.45
2000,11,12,12.1,3.4,317,7,3.33
2000,11,12,12.1,3.4,317,8,4.6
2000,11,12,12.1,3.4,317,9,6.6
2000,11,12,12.1,3.4,317,10,8.42
2000,11,12,12.1,3.4,317,11,9.96
2000,11,12,12.1,3.4,317,12,11.13
2000,11,12,12.1,3.4,317,13,11.85
2000,11,12,12.1,3.4,317,14,12.1
2000,11,12,12.1,3.4,317,15,11.85
2000,11,12,12.1,3.4,317,16,11.13
2000,11,12,12.1,3.4,317,17,10.12
2000,11,12,12.1,3.4,317,18,9.54
2000,11,12,12.1,3.4,317,19,9.17
2000,11,12,12.1,3.4,317,20,8.89
2000,11,12,12.1,3.4,317,21,8.67
2000,11,12,12.1,3.4,317,22,8.48
2000,11,12,12.1,3.4,317,23,8.33
2000,11,13,10.3,7.5,318,0,8.14
2000,11,13,10.3,7.5,318,1,8.01
2000,11,13,10.3,7.5,318,2,7.9
2000,11,13,10.3,7.5,318,3,7.8
2000,11,13,10.3,7.5,318,4,7.7
2000,11,13,10.3,7.5,318,5,7.61
2000,11,13,10.3,7.5,318,6,7.53
2000,11,13,10.3,7.5,318,7,7.46
2000,11,13,10.3,7.5,318,8,7.87
2000,11,13,10.3,7.5,318,9,8.52
2000,11,13,10.3,7.5,318,10,9.11
2000,11,13,10.3,7.5,318,11,9.61
2000,11,13,10.3,7.5,318,12,9.98
2000,11,13,10.3,7.5,318,13,10.22
2000,11,13,10.3,7.5,318,14,10.3
2000,11,13,10.3,7.5,318,15,10.22
2000,11,13,10.3,7.5,318,16,9.98
2000,11,13,10.3,7.5,318,17,8.91
2000,11,13,10.3,7.5,318,18,7.66
2000,11,13,10.3,7.5,318,19,6.84
2000,11,13,10.3,7.5,318,20,6.24
2000,11,13,10.3,7.5,318,21,5.75
2000,11,13,10.3,7.5,318,22,5.35
2000,11,13,10.3,7.5,318,23,5.01
2000,11,14,9,3.2,319,0,4.59
2000,11,14,9,3.2,319,1,4.32
2000,11,14,9,3.2,319,2,4.07
2000,11,14,9,3.2,319,3,3.85
2000,11,14,9,3.2,319,4,3.64
2000,11,14,9,3.2,319,5,3.45
2000,11,14,9,3.2,319,6,3.28
2000,11,14,9,3.2,319,7,3.12
2000,11,14,9,3.2,319,8,3.94
2000,11,14,9,3.2,319,9,5.29
2000,11,14,9,3.2,319,10,6.51
2000,11,14,9,3.2,319,11,7.55
2000,11,14,9,3.2,319,12,8.34
2000,11,14,9,3.2,319,13,8.83
2000,11,14,9,3.2,319,14,9
2000,11,14,9,3.2,319,15,8.83
2000,11,14,9,3.2,319,16,8.34
2000,11,14,9,3.2,319,17,7.23
2000,11,14,9,3.2,319,18,6.24
2000,11,14,9,3.2,319,19,5.6
2000,11,14,9,3.2,319,20,5.12
2000,11,14,9,3.2,319,21,4.73
2000,11,14,9,3.2,319,22,4.41
2000,11,14,9,3.2,319,23,4.14
2000,11,15,9,2.7,320,0,3.81
2000,11,15,9,2.7,320,1,3.59
2000,11,15,9,2.7,320,2,3.4
2000,11,15,9,2.7,320,3,3.22
2000,11,15,9,2.7,320,4,3.06
2000,11,15,9,2.7,320,5,2.91
2000,11,15,9,2.7,320,6,2.77
2000,11,15,9,2.7,320,7,2.64
2000,11,15,9,2.7,320,8,3.46
2000,11,15,9,2.7,320,9,4.94
2000,11,15,9,2.7,320,10,6.28
2000,11,15,9,2.7,320,11,7.42
2000,11,15,9,2.7,320,12,8.28
2000,11,15,9,2.7,320,13,8.82
2000,11,15,9,2.7,320,14,9
2000,11,15,9,2.7,320,15,8.82
2000,11,15,9,2.7,320,16,8.28
2000,11,15,9,2.7,320,17,7.12
2000,11,15,9,2.7,320,18,6.14
2000,11,15,9,2.7,320,19,5.5
2000,11,15,9,2.7,320,20,5.02
2000,11,15,9,2.7,320,21,4.64
2000,11,15,9,2.7,320,22,4.32
2000,11,15,9,2.7,320,23,4.05
2000,11,16,9.1,2.6,321,0,3.71
2000,11,16,9.1,2.6,321,1,3.5
2000,11,16,9.1,2.6,321,2,3.3
2000,11,16,9.1,2.6,321,3,3.12
2000,11,16,9.1,2.6,321,4,2.96
2000,11,16,9.1,2.6,321,5,2.81
2000,11,16,9.1,2.6,321,6,2.67
2000,11,16,9.1,2.6,321,7,2.54
2000,11,16,9.1,2.6,321,8,3.35
2000,11,16,9.1,2.6,321,9,4.88
2000,11,16,9.1,2.6,321,10,6.28
2000,11,16,9.1,2.6,321,11,7.46
2000,11,16,9.1,2.6,321,12,8.35
2000,11,16,9.1,2.6,321,13,8.91
2000,11,16,9.1,2.6,321,14,9.1
2000,11,16,9.1,2.6,321,15,8.91
2000,11,16,9.1,2.6,321,16,8.35
2000,11,16,9.1,2.6,321,17,7.05
2000,11,16,9.1,2.6,321,18,5.94
2000,11,16,9.1,2.6,321,19,5.21
2000,11,16,9.1,2.6,321,20,4.67
2000,11,16,9.1,2.6,321,21,4.23
2000,11,16,9.1,2.6,321,22,3.87
2000,11,16,9.1,2.6,321,23,3.56
2000,11,17,8.2,1.9,322,0,3.18
2000,11,17,8.2,1.9,322,1,2.93
2000,11,17,8.2,1.9,322,2,2.7
2000,11,17,8.2,1.9,322,3,2.5
2000,11,17,8.2,1.9,322,4,2.31
2000,11,17,8.2,1.9,322,5,2.14
2000,11,17,8.2,1.9,322,6,1.98
2000,11,17,8.2,1.9,322,7,1.83
2000,11,17,8.2,1.9,322,8,2.6
2000,11,17,8.2,1.9,322,9,4.08
2000,11,17,8.2,1.9,322,10,5.44
2000,11,17,8.2,1.9,322,11,6.59
2000,11,17,8.2,1.9,322,12,7.47
2000,11,17,8.2,1.9,322,13,8.01
2000,11,17,8.2,1.9,322,14,8.2
2000,11,17,8.2,1.9,322,15,8.01
2000,11,17,8.2,1.9,322,16,7.47
2000,11,17,8.2,1.9,322,17,6.53
2000,11,17,8.2,1.9,322,18,5.86
2000,11,17,8.2,1.9,322,19,5.42
2000,11,17,8.2,1.9,322,20,5.09
2000,11,17,8.2,1.9,322,21,4.82
2000,11,17,8.2,1.9,322,22,4.6
2000,11,17,8.2,1.9,322,23,4.41
2000,11,18,8.1,3.4,323,0,4.18
2000,11,18,8.1,3.4,323,1,4.03
2000,11,18,8.1,3.4,323,2,3.89
2000,11,18,8.1,3.4,323,3,3.77
2000,11,18,8.1,3.4,323,4,3.66
2000,11,18,8.1,3.4,323,5,3.55
2000,11,18,8.1,3.4,323,6,3.45
2000,11,18,8.1,3.4,323,7,3.36
2000,11,18,8.1,3.4,323,8,3.89
2000,11,18,8.1,3.4,323,9,5.01
2000,11,18,8.1,3.4,323,10,6.03
2000,11,18,8.1,3.4,323,11,6.89
2000,11,18,8.1,3.4,323,12,7.55
2000,11,18,8.1,3.4,323,13,7.96
2000,11,18,8.1,3.4,323,14,8.1
2000,11,18,8.1,3.4,323,15,7.96
2000,11,18,8.1,3.4,323,16,7.55
2000,11,18,8.1,3.4,323,17,7.07
2000,11,18,8.1,3.4,323,18,6.82
2000,11,18,8.1,3.4,323,19,6.66
2000,11,18,8.1,3.4,323,20,6.53
2000,11,18,8.1,3.4,323,21,6.43
2000,11,18,8.1,3.4,323,22,6.35
2000,11,18,8.1,3.4,323,23,6.28
2000,11,19,9.2,5.9,324,0,6.19
2000,11,19,9.2,5.9,324,1,6.14
2000,11,19,9.2,5.9,324,2,6.09
2000,11,19,9.2,5.9,324,3,6.04
2000,11,19,9.2,5.9,324,4,6
2000,11,19,9.2,5.9,324,5,5.96
2000,11,19,9.2,5.9,324,6,5.92
2000,11,19,9.2,5.9,324,7,5.89
2000,11,19,9.2,5.9,324,8,6.23
2000,11,19,9.2,5.9,324,9,7.02
2000,11,19,9.2,5.9,324,10,7.74
2000,11,19,9.2,5.9,324,11,8.35
2000,11,19,9.2,5.9,324,12,8.81
2000,11,19,9.2,5.9,324,13,9.1
2000,11,19,9.2,5.9,324,14,9.2
2000,11,19,9.2,5.9,324,15,9.1
2000,11,19,9.2,5.9,324,16,8.81
2000,11,19,9.2,5.9,324,17,7.62
2000,11,19,9.2,5.9,324,18,6.54
2000,11,19,9.2,5.9,324,19,5.82
2000,11,19,9.2,5.9,324,20,5.28
2000,11,19,9.2,5.9,324,21,4.85
2000,11,19,9.2,5.9,324,22,4.48
2000,11,19,9.2,5.9,324,23,4.17
2000,11,20,8,2.5,325,0,3.79
2000,11,20,8,2.5,325,1,3.54
2000,11,20,8,2.5,325,2,3.32
2000,11,20,8,2.5,325,3,3.11
2000,11,20,8,2.5,325,4,2.93
2000,11,20,8,2.5,325,5,2.75
2000,11,20,8,2.5,325,6,2.59
2000,11,20,8,2.5,325,7,2.44
2000,11,20,8,2.5,325,8,3.02
2000,11,20,8,2.5,325,9,4.34
2000,11,20,8,2.5,325,10,5.55
2000,11,20,8,2.5,325,11,6.57
2000,11,20,8,2.5,325,12,7.35
2000,11,20,8,2.5,325,13,7.83
2000,11,20,8,2.5,325,14,8
2000,11,20,8,2.5,325,15,7.83
2000,11,20,8,2.5,325,16,7.35
2000,11,20,8,2.5,325,17,6.16
2000,11,20,8,2.5,325,18,5.23
2000,11,20,8,2.5,325,19,4.6
2000,11,20,8,2.5,325,20,4.13
2000,11,20,8,2.5,325,21,3.75
2000,11,20,8,2.5,325,22,3.43
2000,11,20,8,2.5,325,23,3.16
2000,11,21,7.7,1.7,326,0,2.83
2000,11,21,7.7,1.7,326,1,2.61
2000,11,21,7.7,1.7,326,2,2.42
2000,11,21,7.7,1.7,326,3,2.24
2000,11,21,7.7,1.7,326,4,2.08
2000,11,21,7.7,1.7,326,5,1.92
2000,11,21,7.7,1.7,326,6,1.78
2000,11,21,7.7,1.7,326,7,1.65
2000,11,21,7.7,1.7,326,8,2.24
2000,11,21,7.7,1.7,326,9,3.68
2000,11,21,7.7,1.7,326,10,5.01
2000,11,21,7.7,1.7,326,11,6.13
2000,11,21,7.7,1.7,326,12,6.98
2000,11,21,7.7,1.7,326,13,7.52
2000,11,21,7.7,1.7,326,14,7.7
2000,11,21,7.7,1.7,326,15,7.52
2000,11,21,7.7,1.7,326,16,6.98
2000,11,21,7.7,1.7,326,17,6.34
2000,11,21,7.7,1.7,326,18,5.98
2000,11,21,7.7,1.7,326,19,5.73
2000,11,21,7.7,1.7,326,20,5.55
2000,11,21,7.7,1.7,326,21,5.4
2000,11,21,7.7,1.7,326,22,5.28
2000,11,21,7.7,1.7,326,23,5.17
2000,11,22,10.8,4.6,327,0,5.04
2000,11,22,10.8,4.6,327,1,4.96
2000,11,22,10.8,4.6,327,2,4.88
2000,11,22,10.8,4.6,327,3,4.81
2000,11,22,10.8,4.6,327,4,4.75
2000,11,22,10.8,4.6,327,5,4.69
2000,11,22,10.8,4.6,327,6,4.63
2000,11,22,10.8,4.6,327,7,4.58
2000,11,22,10.8,4.6,327,8,5.13
2000,11,22,10.8,4.6,327,9,6.62
2000,11,22,10.8,4.6,327,10,8
2000,11,22,10.8,4.6,327,11,9.17
2000,11,22,10.8,4.6,327,12,10.05
2000,11,22,10.8,4.6,327,13,10.61
2000,11,22,10.8,4.6,327,14,10.8
2000,11,22,10.8,4.6,327,15,10.61
2000,11,22,10.8,4.6,327,16,10.05
2000,11,22,10.8,4.6,327,17,8.81
2000,11,22,10.8,4.6,327,18,7.9
2000,11,22,10.8,4.6,327,19,7.29
2000,11,22,10.8,4.6,327,20,6.82
2000,11,22,10.8,4.6,327,21,6.44
2000,11,22,10.8,4.6,327,22,6.13
2000,11,22,10.8,4.6,327,23,5.86
2000,11,23,11.4,4.4,328,0,5.53
2000,11,23,11.4,4.4,328,1,5.31
2000,11,23,11.4,4.4,328,2,5.12
2000,11,23,11.4,4.4,328,3,4.94
2000,11,23,11.4,4.4,328,4,4.78
2000,11,23,11.4,4.4,328,5,4.63
2000,11,23,11.4,4.4,328,6,4.49
2000,11,23,11.4,4.4,328,7,4.36
2000,11,23,11.4,4.4,328,8,4.96
