"id","repetition","yc","zc","s1","Tu","E0","E1","A0","A1","Tf","Tc","Tb","slope","timestamp"
"Sweet Cherry.Bing.Zaragoza",1,68.5412887162267,296.053285110182,0.287099048815525,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:19.375688"
"Sweet Cherry.Bing.Zaragoza",2,68.4661642951389,282.063644408676,0.185791979458745,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:23:10.504142"
"Sweet Cherry.Bing.Zaragoza",3,68.4420847684052,281.025741146032,0.178723622248838,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:24:01.753506"
"Sweet Cherry.Bing.Zaragoza",4,68.4248323119166,295.813104362723,0.266983646834838,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:24:52.838157"
"Sweet Cherry.Bing.Zaragoza",5,68.4270384099987,281.514918991364,0.180245098268861,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:25:43.590383"
"Sweet Cherry.Bing.Zaragoza",6,68.3369209236169,296.105362879651,0.26885542420135,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:26:33.526406"
"Sweet Cherry.Bing.Zaragoza",7,68.4619140237207,280.948558346938,0.178646118523695,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:27:21.111603"
"Sweet Cherry.Bing.Zaragoza",8,68.3959933695538,281.263251580794,0.179769165069638,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:28:05.968612"
"Sweet Cherry.Bing.Zaragoza",9,68.4776530833075,281.811115852122,0.186247906379815,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:28:49.381893"
"Sweet Cherry.Bing.Zaragoza",10,68.3368383216156,281.585641518199,0.179027855606497,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:29:31.699703"
"Sweet Cherry.Blanca de Provenza.Zaragoza",1,69.9461251594919,340.484472777952,1.35406497079219,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:19.311344"
"Sweet Cherry.Blanca de Provenza.Zaragoza",2,70.8162677173848,334.735753560752,0.965780960056214,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:23:10.594254"
"Sweet Cherry.Blanca de Provenza.Zaragoza",3,70.806811719855,334.777911707515,0.978303268295157,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:24:01.789115"
